Wallet No,Address,Balance,Age,Occupation,Loan Approval,Balance Deviation (CV),Send Money_1,Send Money_2,Send Money_3,Received Money_1,Received Money_2,Received Money_3,Cash In_1,Cash In_2,Cash In_3,Cash Out_1,Cash Out_2,Cash Out_3,Make Payment_1,Make Payment_2,Make Payment_3,Pay Bill_1,Pay Bill_2,Add Money_1,Add Money_2,Add Money_3,Fund Transfer_1,Fund Transfer_2,Fund Transfer_3,Request Money,Remittance_1,Remittance_2,Donation_1,Donation_2,Others_1,Others_2,Others_3
1883605440,Rural,189.93,50,Farmer,UC,67.51,2,1,0,21,10,2,1,3,0,7,1,3,0,1,0,0,0,1,0,0,0,0,0,20,2,0,0,0,0,1,0
1359265729,Rural,1982.11,20,Student,UC,66.61,3,2,0,18,10,2,2,3,1,7,1,3,0,0,0,2,0,2,0,0,1,0,0,30,2,0,0,0,0,1,0
1587339642,Rural,671.06,19,Student,UC,62.84,1,2,0,15,8,0,0,0,1,7,4,4,2,0,1,0,0,2,0,0,0,0,0,20,0,0,0,0,0,1,0
1686619828,Urban,153.24,18,Student,UC,67.09,4,1,1,21,15,0,0,1,0,7,2,4,0,1,1,2,0,0,0,0,1,0,0,29,2,0,0,0,0,2,1
1101538308,Rural,1308.47,19,Student,UC,61.43,0,2,0,24,13,2,0,3,0,3,3,2,0,0,0,1,0,2,0,0,0,0,0,14,1,0,0,0,0,0,0
1262031826,Rural,1853.43,20,Student,UC,67.05,3,2,1,15,10,3,3,2,0,2,3,1,2,0,0,2,0,2,0,0,0,0,0,17,1,0,0,0,0,2,0
1079810777,Rural,1115.62,23,Student,UC,62.35,2,0,1,19,14,5,1,3,0,5,2,0,0,0,1,0,0,1,0,0,1,0,0,12,0,0,0,0,0,0,1
1535170664,Urban,776.13,31,House Wife,UC,65.78,3,2,0,20,15,6,2,2,1,9,2,1,1,1,1,2,0,1,0,0,0,0,0,24,2,0,0,0,0,0,1
1043140742,Rural,641.98,19,Student,UC,61.23,0,0,0,17,14,3,0,4,0,7,0,1,2,1,0,2,0,1,0,0,0,0,0,15,1,0,0,0,0,2,1
1000693490,Rural,762.19,44,House Wife,UC,61.12,2,2,1,17,12,1,0,0,1,1,2,4,2,1,1,2,0,2,0,0,1,0,0,10,2,0,0,0,0,2,1
1734316208,Rural,591.41,22,Student,UC,69.97,2,0,1,15,12,7,2,4,1,4,2,2,0,0,0,1,0,1,0,0,1,0,0,20,1,0,0,0,0,0,1
1735613156,Urban,915.96,55,House Wife,UC,66.38,0,2,0,18,8,0,0,4,0,5,4,4,0,0,0,1,0,1,0,0,0,0,0,21,0,0,0,0,0,1,1
1887377988,Rural,161.94,52,Farmer,UC,64.82,4,0,0,22,13,4,3,4,1,10,4,1,1,0,0,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,1
1767243320,Rural,1430.3,21,Student,UC,64.61,0,1,1,20,12,1,1,1,0,9,1,1,2,1,0,2,0,2,0,0,0,0,0,14,2,0,0,0,0,1,0
1309048998,Urban,1751.43,24,Student,UC,63.72,2,0,0,24,12,1,3,0,1,0,1,0,1,0,1,2,0,0,0,0,1,0,0,12,1,0,0,0,0,1,0
1243530789,Urban,1250.66,28,Business,UC,66.76,1,1,1,17,10,2,3,4,0,7,3,0,2,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,1
1512252620,Urban,1098.86,31,House Wife,UC,60.72,4,0,1,15,10,4,3,1,0,0,4,3,2,1,1,1,0,0,0,0,1,0,0,29,1,0,0,0,0,2,0
1085101138,Rural,1995.71,23,Student,UC,65.56,0,1,0,22,12,5,2,1,0,2,2,4,2,1,0,1,0,1,0,0,0,0,0,10,2,0,0,0,0,2,0
1750823128,Rural,1758.57,42,Farmer,UC,63.98,0,1,1,23,15,7,1,2,0,10,1,4,0,1,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,1,1
1983427970,Urban,1763.68,46,Farmer,UC,65.05,4,0,0,18,8,6,2,4,0,3,4,3,0,1,1,2,0,0,0,0,1,0,0,10,2,0,0,0,0,1,0
1631025215,Rural,869.63,22,Student,UC,63.12,3,2,1,22,12,2,2,3,0,0,4,2,2,0,1,1,0,1,0,0,1,0,0,23,2,0,0,0,0,0,0
1490955238,Rural,881.88,65,Farmer,UC,63.41,0,0,1,22,8,5,1,3,1,10,4,2,2,1,0,2,0,2,0,0,1,0,0,8,1,0,0,0,0,2,1
1024047090,Rural,597.58,50,Business,UC,69.77,1,2,1,21,10,6,0,4,1,10,0,1,0,0,1,2,0,0,0,0,1,0,0,10,2,0,0,0,0,2,1
1531528019,Rural,891.31,40,Farmer,UC,66.97,4,2,1,15,9,7,1,1,0,4,4,1,0,0,1,2,0,2,0,0,1,0,0,11,0,0,0,0,0,2,1
1450819928,Rural,346.77,32,Farmer,UC,67.29,4,0,0,25,14,0,2,0,0,2,4,1,2,1,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0,2,0
1994646318,Urban,1331.78,31,House Wife,UC,69.69,1,2,0,15,7,2,3,1,1,8,2,0,2,0,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0,2,1
1477710534,Urban,653.72,33,House Wife,UC,62.25,2,2,1,20,9,4,3,1,0,5,0,3,0,0,0,2,0,0,0,0,1,0,0,8,0,0,0,0,0,1,1
1289567192,Urban,892.59,18,Student,UC,67.28,1,1,0,15,7,1,3,0,1,4,3,4,1,1,0,0,0,2,0,0,1,0,0,22,0,0,0,0,0,0,1
1718273629,Rural,884.47,50,Farmer,UC,61.79,3,2,1,20,12,6,2,4,0,9,4,1,2,0,1,2,0,2,0,0,1,0,0,15,0,0,0,0,0,2,1
1785292822,Rural,1799.76,43,Business,UC,63.52,3,2,1,25,8,6,1,4,0,8,4,2,2,0,0,2,0,1,0,0,0,0,0,18,2,0,0,0,0,2,0
1658091657,Rural,1165.15,41,Business,UC,65.78,2,1,0,18,15,0,2,2,0,5,4,1,2,1,1,0,0,1,0,0,1,0,0,15,1,0,0,0,0,1,1
1877197604,Rural,947.63,40,House Wife,UC,69.31,4,1,0,19,13,1,0,3,0,1,3,1,0,1,0,2,0,2,0,0,1,0,0,10,2,0,0,0,0,1,0
1206347507,Rural,1103.87,25,Student,UC,62.64,2,2,0,16,14,2,2,3,0,5,4,0,1,0,1,1,0,0,0,0,0,0,0,26,1,0,0,0,0,2,1
1758040012,Rural,400.75,21,Student,UC,61.08,0,2,1,22,7,6,3,0,1,3,4,1,1,0,0,1,0,1,0,0,1,0,0,7,1,0,0,0,0,0,0
1814818800,Rural,525.17,22,Student,UC,69.39,0,0,1,15,15,6,3,1,0,7,3,4,2,0,0,0,0,1,0,0,1,0,0,20,2,0,0,0,0,0,1
1918638576,Rural,142.96,24,Student,UC,62.19,3,1,0,21,13,6,2,4,1,2,2,4,2,0,1,1,0,2,0,0,1,0,0,15,1,0,0,0,0,0,0
1609980827,Rural,1940.56,23,Student,UC,62.58,0,0,0,17,14,5,2,0,1,7,4,1,2,0,0,2,0,2,0,0,0,0,0,28,0,0,0,0,0,1,1
1247050525,Rural,1465.3,40,House Wife,UC,67.03,3,2,0,25,8,2,2,2,0,2,3,1,1,1,1,1,0,1,0,0,0,0,0,12,2,0,0,0,0,2,1
1439482373,Rural,1176.84,48,House Wife,UC,62.06,4,1,0,16,15,5,2,4,0,3,0,0,2,0,1,0,0,2,0,0,0,0,0,15,2,0,0,0,0,1,1
1595891519,Urban,1754.11,18,Student,UC,63.13,4,0,0,15,13,0,3,0,0,2,0,1,1,1,0,2,0,1,0,0,1,0,0,9,0,0,0,0,0,1,0
1247379616,Urban,1177.9,23,Student,UC,64.14,3,1,0,25,14,0,2,4,1,9,0,3,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,0,0,1,0
1373257170,Rural,392.98,57,House Wife,UC,68.34,0,0,1,16,13,3,3,1,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,2,0
1424754876,Rural,1337.64,49,Business,UC,66.8,1,1,1,17,14,2,2,1,0,9,4,4,0,0,1,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0
1416130020,Rural,868.45,38,Farmer,UC,62.25,1,1,1,16,14,4,2,1,0,3,4,4,2,0,1,0,0,1,0,0,1,0,0,14,2,0,0,0,0,0,1
1648411602,Rural,679.89,23,Student,UC,69.0,2,2,0,23,15,1,2,2,0,3,3,0,2,1,0,2,0,1,0,0,1,0,0,16,2,0,0,0,0,2,0
1758816017,Rural,1865.17,23,Student,UC,60.65,1,1,1,22,14,3,1,2,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,22,2,0,0,0,0,2,0
1622707753,Rural,1059.69,64,Farmer,UC,67.23,4,0,1,21,9,4,0,4,1,8,3,0,0,0,1,1,0,2,0,0,0,0,0,23,0,0,0,0,0,0,1
1314428891,Rural,1308.87,59,House Wife,UC,68.13,2,0,1,17,9,4,1,0,1,8,4,0,0,0,1,2,0,0,0,0,1,0,0,25,2,0,0,0,0,2,1
1848627360,Urban,980.17,57,Farmer,UC,69.11,2,0,0,19,7,1,0,0,0,5,4,0,2,0,0,1,0,1,0,0,1,0,0,9,2,0,0,0,0,2,1
1518950075,Urban,1329.44,39,House Wife,UC,63.05,0,1,1,19,15,6,0,3,0,3,2,2,0,1,1,0,0,2,0,0,0,0,0,21,0,0,0,0,0,1,0
1112296292,Rural,1240.19,56,Farmer,UC,67.07,1,0,0,19,9,0,1,1,1,10,1,2,1,0,1,0,0,0,0,0,1,0,0,20,1,0,0,0,0,1,0
1037465465,Rural,302.55,33,Business,UC,69.13,0,1,0,21,14,3,2,2,1,7,4,1,0,0,0,1,0,2,0,0,0,0,0,29,1,0,0,0,0,1,0
1183212611,Urban,1098.96,45,Business,UC,65.14,4,2,1,17,12,3,2,1,1,2,0,4,2,1,1,0,0,2,0,0,0,0,0,23,2,0,0,0,0,0,0
1935946287,Rural,608.71,42,Farmer,UC,63.33,2,0,0,15,10,5,2,0,0,1,4,3,0,0,1,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0
1639943317,Rural,1174.73,18,Student,UC,62.11,1,0,1,20,7,3,1,4,1,7,3,4,0,1,0,1,0,2,0,0,0,0,0,10,2,0,0,0,0,2,0
1129164106,Rural,1648.91,26,Business,UC,63.19,0,1,0,16,7,5,1,1,1,6,1,0,1,0,1,2,0,0,0,0,1,0,0,24,2,0,0,0,0,0,1
1482331242,Rural,589.9,19,Student,UC,64.45,1,1,1,16,15,7,2,1,0,6,1,0,0,1,0,0,0,0,0,0,1,0,0,11,2,0,0,0,0,1,1
1751747650,Rural,328.96,36,Farmer,UC,69.85,2,1,1,19,14,1,2,3,1,10,3,4,1,0,1,2,0,1,0,0,0,0,0,26,0,0,0,0,0,2,1
1099031679,Rural,1199.1,20,Student,UC,62.95,0,0,0,17,8,3,0,1,1,7,1,4,2,0,1,2,0,1,0,0,1,0,0,14,1,0,0,0,0,1,1
1161205740,Rural,1494.68,61,Farmer,UC,61.08,1,0,0,18,15,6,3,2,0,3,4,0,2,0,0,1,0,0,0,0,1,0,0,30,1,0,0,0,0,2,0
1139318632,Urban,1318.65,65,Farmer,UC,64.05,3,0,1,25,14,4,3,0,0,5,4,0,2,0,0,0,0,2,0,0,1,0,0,14,0,0,0,0,0,1,0
1952401954,Rural,375.33,41,House Wife,UC,60.68,1,0,0,23,13,2,1,0,1,5,4,4,2,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,2,1
1683629504,Rural,1922.68,19,Student,UC,64.68,2,1,1,18,14,1,3,4,1,10,0,3,1,1,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,2,1
1658595784,Rural,1602.17,58,House Wife,UC,68.65,3,1,0,19,10,0,1,0,1,10,4,2,2,0,0,1,0,2,0,0,0,0,0,30,0,0,0,0,0,2,1
1885737979,Urban,1610.65,46,Farmer,UC,68.31,4,2,0,22,10,1,3,0,1,1,3,4,1,0,0,0,0,1,0,0,1,0,0,24,2,0,0,0,0,2,1
1412355865,Rural,1237.06,46,Business,UC,62.54,0,1,0,16,14,7,1,4,1,8,3,3,0,0,0,1,0,1,0,0,1,0,0,22,1,0,0,0,0,0,1
1432575181,Rural,1030.04,25,Student,UC,63.03,2,2,0,18,7,4,2,0,1,2,1,1,1,0,1,1,0,2,0,0,1,0,0,10,0,0,0,0,0,1,1
1388024601,Rural,1652.7,22,Student,UC,68.09,3,1,1,20,13,0,2,2,1,6,3,4,2,1,1,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,1
1844836518,Rural,1757.72,25,Student,UC,64.18,2,0,0,18,15,3,2,0,0,1,3,3,0,1,0,1,0,0,0,0,1,0,0,11,2,0,0,0,0,2,1
1713321468,Rural,1953.9,31,House Wife,UC,67.19,2,0,1,21,9,3,1,3,1,5,0,1,0,0,1,1,0,0,0,0,1,0,0,8,1,0,0,0,0,2,0
1183486748,Urban,1750.43,37,Farmer,UC,69.35,1,2,1,15,9,1,1,4,0,4,4,1,2,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0
1658947504,Rural,122.33,19,Student,UC,61.64,3,1,1,25,14,5,2,1,1,8,3,2,2,0,1,1,0,2,0,0,0,0,0,25,2,0,0,0,0,2,1
1792366564,Urban,1666.98,18,Student,UC,66.79,3,2,0,22,7,4,3,3,0,2,0,1,0,0,0,0,0,2,0,0,1,0,0,19,2,0,0,0,0,0,1
1695781730,Rural,1366.59,18,Student,UC,67.68,4,1,1,19,12,4,2,2,0,0,3,4,1,0,1,0,0,1,0,0,1,0,0,17,0,0,0,0,0,0,0
1435559136,Rural,1485.92,23,Student,UC,64.55,3,0,1,22,12,5,2,3,1,3,3,2,2,0,0,1,0,2,0,0,0,0,0,17,2,0,0,0,0,1,1
1228217608,Rural,1688.54,19,Student,UC,65.64,3,0,0,18,7,3,3,2,1,8,0,4,2,1,0,2,0,0,0,0,0,0,0,28,2,0,0,0,0,2,0
1604856110,Rural,1884.51,41,Business,UC,67.49,0,1,1,19,10,2,3,4,1,5,0,1,1,1,0,2,0,1,0,0,0,0,0,28,2,0,0,0,0,0,0
1671951487,Urban,1792.23,45,Business,UC,61.45,1,1,1,19,11,6,1,0,1,6,4,3,1,0,1,1,0,1,0,0,1,0,0,15,1,0,0,0,0,1,1
1657353574,Rural,1790.65,29,Farmer,UC,62.96,2,2,1,23,11,7,2,3,1,5,2,2,2,0,0,0,0,1,0,0,0,0,0,8,2,0,0,0,0,2,1
1584095194,Urban,670.79,25,Student,UC,69.69,3,2,0,24,15,3,3,0,0,8,4,1,2,0,1,0,0,0,0,0,1,0,0,27,2,0,0,0,0,1,1
1961444964,Rural,1621.37,23,Student,UC,67.7,1,2,0,25,8,0,1,3,1,4,0,3,2,0,1,2,0,2,0,0,1,0,0,24,2,0,0,0,0,1,1
1971278196,Rural,966.33,20,Student,UC,61.49,0,1,1,17,11,2,0,3,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,22,2,0,0,0,0,1,0
1698462657,Rural,1826.65,54,House Wife,UC,69.5,3,0,1,19,7,7,1,3,1,4,2,3,2,1,0,2,0,0,0,0,0,0,0,11,1,0,0,0,0,1,0
1542287271,Urban,1385.74,64,Farmer,UC,66.88,0,0,0,23,7,3,1,2,0,10,0,3,2,0,1,0,0,1,0,0,1,0,0,28,2,0,0,0,0,2,0
1579991552,Urban,565.95,48,Business,UC,64.6,1,1,0,16,8,3,0,1,1,10,4,2,2,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0
1529417857,Rural,583.47,21,Student,UC,66.55,1,2,0,17,9,5,1,3,0,0,1,2,2,1,1,0,0,0,0,0,1,0,0,22,1,0,0,0,0,2,0
1788377900,Rural,785.17,19,Student,UC,60.58,1,0,1,18,7,2,1,1,1,7,1,1,1,1,1,1,0,2,0,0,1,0,0,17,2,0,0,0,0,2,1
1155127935,Rural,945.9,20,Student,UC,61.65,0,1,1,22,8,4,1,0,1,6,2,1,0,1,0,1,0,0,0,0,1,0,0,19,2,0,0,0,0,0,1
1458874342,Urban,1951.22,35,House Wife,UC,61.19,0,2,1,16,10,4,3,3,0,0,1,4,2,0,1,2,0,1,0,0,0,0,0,24,2,0,0,0,0,1,0
1628604745,Rural,1625.65,45,Farmer,UC,60.0,2,0,0,18,8,0,1,4,0,7,3,3,0,1,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1,0
1357065722,Urban,374.14,20,Student,UC,63.99,0,0,0,21,7,7,0,1,0,2,3,3,0,1,0,2,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0
1347842156,Rural,868.58,19,Student,UC,63.61,1,0,0,23,14,1,3,0,1,5,0,1,2,1,1,0,0,1,0,0,1,0,0,8,0,0,0,0,0,1,0
1373006807,Rural,743.98,41,House Wife,UC,65.98,4,0,1,19,9,2,2,4,1,2,2,1,1,0,1,1,0,1,0,0,0,0,0,19,0,0,0,0,0,0,1
1993929496,Urban,1613.9,22,Student,UC,66.38,2,0,1,19,7,1,3,1,0,2,1,3,2,0,0,1,0,2,0,0,1,0,0,8,0,0,0,0,0,1,0
1786407200,Rural,533.71,56,House Wife,UC,69.0,0,0,1,23,15,5,2,1,1,10,2,1,2,1,0,2,0,1,0,0,0,0,0,20,2,0,0,0,0,1,1
1147771659,Rural,944.53,41,House Wife,UC,62.43,3,0,0,22,8,6,3,4,0,8,4,1,2,0,1,1,0,0,0,0,1,0,0,30,2,0,0,0,0,1,0
1430092176,Rural,514.11,58,House Wife,UC,67.2,0,0,0,20,15,1,1,2,1,7,1,0,2,1,0,1,0,2,0,0,0,0,0,24,2,0,0,0,0,0,1
1843346498,Rural,1535.76,48,House Wife,UC,63.16,4,2,1,20,13,2,1,4,1,4,1,4,1,0,0,2,0,2,0,0,1,0,0,28,0,0,0,0,0,0,1
1136105612,Rural,717.86,61,Farmer,UC,69.25,4,2,0,22,7,6,0,0,0,2,1,4,0,1,1,2,0,2,0,0,1,0,0,19,1,0,0,0,0,2,1
1465307265,Urban,971.06,54,Farmer,UC,69.43,0,0,0,25,9,4,1,1,0,1,4,2,2,0,0,0,0,2,0,0,0,0,0,17,2,0,0,0,0,0,1
1848733272,Rural,1814.83,24,Student,UC,62.08,4,2,0,24,9,5,3,1,0,1,4,3,1,0,1,2,0,1,0,0,0,0,0,15,1,0,0,0,0,1,0
1906008180,Rural,1865.7,44,Business,UC,60.51,4,1,0,17,9,6,3,1,1,10,2,1,0,1,1,2,0,0,0,0,0,0,0,18,1,0,0,0,0,2,0
1701087665,Rural,1630.51,23,Student,UC,63.33,1,1,0,21,12,4,2,1,1,7,0,1,1,0,1,2,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0
1705723715,Rural,1632.27,21,Student,UC,60.84,3,0,0,15,8,3,2,1,0,3,1,2,0,0,0,2,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
1612012875,Rural,1581.27,19,Student,UC,65.94,3,0,0,17,12,4,3,4,0,9,4,3,2,0,1,0,0,1,0,0,1,0,0,16,1,0,0,0,0,0,0
1099612275,Rural,910.54,25,Student,UC,63.54,2,2,0,24,7,1,1,2,1,3,2,4,1,1,0,1,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0
1408329347,Rural,785.01,24,Student,UC,66.33,3,1,0,19,15,0,2,3,1,8,3,4,0,1,1,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,1
1685109738,Rural,574.44,18,Student,UC,65.95,3,0,1,17,11,6,2,2,1,0,0,2,0,1,0,2,0,2,0,0,0,0,0,10,0,0,0,0,0,1,1
1477681268,Urban,1191.8,33,Farmer,UC,69.62,1,2,1,15,12,1,3,0,0,4,2,2,1,1,0,1,0,1,0,0,1,0,0,20,1,0,0,0,0,2,1
1168626287,Urban,1799.41,20,Student,UC,60.47,0,2,1,16,11,1,3,1,0,5,3,2,2,0,0,2,0,1,0,0,1,0,0,12,1,0,0,0,0,2,1
1941790197,Rural,1403.66,38,Farmer,UC,67.31,1,2,0,19,9,4,2,4,1,0,0,4,2,0,1,0,0,2,0,0,0,0,0,17,1,0,0,0,0,0,1
1993993713,Rural,457.71,44,House Wife,UC,62.07,4,2,0,24,10,2,3,4,1,2,2,0,1,0,1,0,0,2,0,0,0,0,0,12,0,0,0,0,0,2,0
1154652760,Rural,460.94,42,Business,UC,61.83,1,2,1,17,14,0,1,1,1,9,3,3,1,0,0,1,0,0,0,0,1,0,0,24,2,0,0,0,0,0,1
1518087283,Rural,570.88,21,Student,UC,63.53,0,1,1,23,13,5,3,1,1,4,0,3,1,1,1,1,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0
1405020046,Rural,246.45,18,Student,UC,66.5,4,2,1,24,9,5,0,3,1,10,3,3,1,1,0,0,0,2,0,0,0,0,0,7,2,0,0,0,0,1,1
1384706285,Urban,987.05,19,Student,UC,61.64,0,2,0,23,8,4,0,0,1,6,3,3,1,0,1,2,0,1,0,0,0,0,0,29,0,0,0,0,0,1,0
1470646194,Rural,1095.11,21,Student,UC,68.87,2,0,0,20,14,1,1,4,0,2,2,0,1,1,0,2,0,2,0,0,1,0,0,24,1,0,0,0,0,1,0
1064224432,Rural,1825.33,20,Student,UC,66.42,2,0,1,15,7,6,3,4,1,4,3,3,0,1,1,2,0,1,0,0,0,0,0,24,0,0,0,0,0,1,1
1406503431,Urban,571.37,22,Student,UC,62.39,0,2,1,18,9,0,3,0,0,2,1,4,0,0,0,1,0,2,0,0,0,0,0,30,0,0,0,0,0,1,1
1522700458,Rural,1872.98,25,Student,UC,68.55,2,0,0,20,9,0,2,0,0,8,2,0,1,1,1,2,0,2,0,0,0,0,0,21,1,0,0,0,0,1,1
1728039908,Rural,1072.63,24,Student,UC,61.31,3,0,1,22,8,6,0,2,0,4,1,1,2,1,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,1,1
1977820095,Rural,484.29,23,Farmer,UC,66.77,4,0,1,18,12,3,0,3,0,7,1,4,1,0,1,0,0,2,0,0,0,0,0,11,2,0,0,0,0,2,1
1054932472,Rural,1723.87,38,Business,UC,67.8,2,0,0,17,8,0,0,2,1,9,0,4,1,0,0,2,0,1,0,0,1,0,0,8,2,0,0,0,0,1,1
1563662083,Rural,1770.19,26,Farmer,UC,67.54,0,2,0,24,7,5,2,0,1,3,0,3,1,1,1,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,1
1902240759,Rural,1343.96,25,Student,UC,60.75,4,0,1,17,7,7,3,0,0,7,1,1,0,1,1,2,0,0,0,0,1,0,0,30,1,0,0,0,0,0,0
1907811809,Rural,1859.81,36,Business,UC,69.13,1,1,0,25,10,3,3,0,1,8,1,0,0,1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0
1304541566,Urban,876.39,25,Student,UC,65.59,0,0,0,15,13,5,0,3,0,6,0,0,2,1,1,2,0,0,0,0,0,0,0,23,1,0,0,0,0,1,0
1366402016,Urban,1380.45,32,Business,UC,67.62,4,2,0,24,7,5,2,2,1,6,2,4,1,0,0,1,0,2,0,0,0,0,0,28,0,0,0,0,0,2,0
1905969995,Rural,598.02,24,Student,UC,61.32,4,2,0,16,14,1,0,1,1,1,4,0,2,0,0,2,0,1,0,0,0,0,0,14,1,0,0,0,0,1,0
1149118375,Rural,1436.05,19,Student,UC,66.0,0,0,0,18,8,0,2,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,0,23,0,0,0,0,0,1,1
1766346348,Rural,232.7,39,Farmer,UC,61.72,3,0,1,23,12,6,3,1,0,8,3,2,1,0,1,1,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1
1896980560,Rural,492.28,41,Farmer,UC,69.76,0,0,1,24,12,3,2,3,0,3,0,2,2,1,1,2,0,0,0,0,1,0,0,21,0,0,0,0,0,2,1
1479942705,Urban,1660.65,52,House Wife,UC,64.81,2,2,0,22,7,6,0,4,0,6,4,3,0,1,0,1,0,2,0,0,1,0,0,13,1,0,0,0,0,0,1
1349592945,Rural,1933.07,23,Student,UC,63.6,3,1,1,17,10,0,1,0,1,3,1,2,2,1,0,2,0,0,0,0,1,0,0,28,1,0,0,0,0,0,1
1410334274,Rural,1139.69,49,Business,UC,66.58,2,2,0,21,12,7,0,2,0,10,0,1,2,1,1,2,0,1,0,0,0,0,0,15,2,0,0,0,0,0,1
1536035161,Rural,1096.56,41,House Wife,UC,66.71,3,2,0,20,10,5,1,0,1,7,4,4,1,0,0,1,0,2,0,0,1,0,0,14,2,0,0,0,0,0,0
1252541217,Urban,1335.48,36,Business,UC,65.46,2,2,1,24,14,6,0,3,0,6,3,0,2,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,1,0
1128297403,Rural,196.49,49,Business,UC,60.43,1,2,1,22,10,2,3,1,0,5,3,4,0,1,1,0,0,2,0,0,0,0,0,13,2,0,0,0,0,1,1
1937385447,Rural,1268.28,41,Farmer,UC,67.5,0,2,1,25,8,7,3,3,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,24,2,0,0,0,0,1,1
1073985373,Rural,855.66,60,House Wife,UC,64.57,4,1,0,17,9,1,2,2,1,8,1,0,0,0,0,2,0,2,0,0,0,0,0,25,1,0,0,0,0,2,1
1449391287,Rural,1825.9,24,Student,UC,66.2,4,2,0,24,12,1,0,1,0,0,3,4,2,1,1,2,0,1,0,0,0,0,0,8,2,0,0,0,0,1,0
1131418860,Rural,1108.41,30,House Wife,UC,63.92,0,2,1,16,14,3,1,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,1,0
1974072620,Urban,1807.15,20,Farmer,UC,61.11,1,0,1,18,15,0,2,2,1,10,3,0,1,0,0,2,0,1,0,0,1,0,0,15,2,0,0,0,0,2,0
1615445096,Rural,1467.33,33,House Wife,UC,63.38,4,2,0,24,7,0,0,3,0,1,1,1,0,0,1,0,0,2,0,0,1,0,0,15,2,0,0,0,0,1,1
1498749329,Urban,662.17,22,Student,UC,63.34,4,1,0,18,10,6,0,2,0,4,2,4,1,1,1,1,0,2,0,0,1,0,0,24,1,0,0,0,0,1,0
1225902745,Rural,573.18,43,Farmer,UC,62.94,0,1,0,23,8,6,3,1,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,1
1697717262,Urban,1668.19,27,Farmer,UC,63.04,0,2,1,19,13,1,3,3,1,7,3,0,2,0,1,2,0,1,0,0,0,0,0,28,0,0,0,0,0,0,1
1905830311,Rural,176.62,22,Student,UC,67.93,4,1,1,18,10,6,0,0,1,3,1,3,2,1,0,1,0,2,0,0,0,0,0,28,2,0,0,0,0,2,0
1975042008,Rural,712.62,18,Student,UC,65.27,1,2,0,20,7,5,2,3,0,7,1,3,0,1,0,1,0,1,0,0,0,0,0,13,0,0,0,0,0,2,0
1512146817,Rural,797.77,42,House Wife,UC,63.27,1,2,0,16,11,6,3,1,0,3,3,0,1,1,0,1,0,2,0,0,0,0,0,21,0,0,0,0,0,1,1
1912078863,Rural,669.33,19,Student,UC,66.23,0,1,1,15,10,6,0,3,1,10,2,1,2,1,0,1,0,0,0,0,0,0,0,10,2,0,0,0,0,1,1
1961437889,Rural,380.92,36,House Wife,UC,60.25,2,1,0,24,13,6,3,4,1,9,1,0,1,1,0,0,0,0,0,0,1,0,0,18,1,0,0,0,0,2,1
1277871305,Rural,1457.71,51,Farmer,UC,64.83,1,2,0,21,11,1,1,0,0,4,4,3,0,0,0,2,0,1,0,0,0,0,0,21,0,0,0,0,0,2,0
1063506842,Rural,134.96,33,Farmer,UC,67.91,1,2,0,18,9,3,0,1,1,8,0,1,0,1,1,0,0,0,0,0,1,0,0,23,1,0,0,0,0,0,1
1172778467,Rural,1627.84,22,Student,UC,63.93,3,1,0,25,13,4,1,1,1,9,1,2,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0
